Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-05-03 00:00:00,Croatia,Croatia,HR,209.55,244.16,67.33,60.60,entsoe.eu
2024-05-04 00:00:00,Croatia,Croatia,HR,233.44,275.02,62.79,56.34,entsoe.eu
2024-05-05 00:00:00,Croatia,Croatia,HR,216.77,257.92,64.42,54.34,entsoe.eu
2024-05-06 00:00:00,Croatia,Croatia,HR,260.60,298.34,60.68,56.40,entsoe.eu
2024-05-07 00:00:00,Croatia,Croatia,HR,186.59,220.24,70.54,63.05,entsoe.eu
2024-05-08 00:00:00,Croatia,Croatia,HR,169.26,201.50,72.84,64.88,entsoe.eu
2024-05-09 00:00:00,Croatia,Croatia,HR,71.02,97.60,86.19,78.67,entsoe.eu
2024-05-10 00:00:00,Croatia,Croatia,HR,87.50,114.94,83.68,79.08,entsoe.eu
2024-05-11 00:00:00,Croatia,Croatia,HR,91.37,120.15,83.92,73.27,entsoe.eu
2024-05-12 00:00:00,Croatia,Croatia,HR,103.03,135.63,82.22,63.91,entsoe.eu
2024-05-13 00:00:00,Croatia,Croatia,HR,89.78,114.76,85.32,69.03,entsoe.eu
2024-05-14 00:00:00,Croatia,Croatia,HR,84.55,110.98,85.45,69.50,entsoe.eu
2024-05-15 00:00:00,Croatia,Croatia,HR,84.62,110.00,85.81,70.96,entsoe.eu
2024-05-16 00:00:00,Croatia,Croatia,HR,72.63,96.65,87.00,75.69,entsoe.eu
2024-05-17 00:00:00,Croatia,Croatia,HR,85.42,109.25,84.41,71.25,entsoe.eu
2024-05-18 00:00:00,Croatia,Croatia,HR,79.40,105.00,85.45,68.94,entsoe.eu
2024-05-19 00:00:00,Croatia,Croatia,HR,78.16,104.53,85.57,67.69,entsoe.eu
2024-05-20 00:00:00,Croatia,Croatia,HR,82.98,111.31,84.60,68.78,entsoe.eu
2024-05-21 00:00:00,Croatia,Croatia,HR,110.10,138.52,80.62,71.44,entsoe.eu
2024-05-22 00:00:00,Croatia,Croatia,HR,128.32,157.69,78.24,67.20,entsoe.eu
2024-05-23 00:00:00,Croatia,Croatia,HR,157.43,185.44,76.83,63.26,entsoe.eu
2024-05-24 00:00:00,Croatia,Croatia,HR,199.40,230.63,70.66,60.80,entsoe.eu
2024-05-25 00:00:00,Croatia,Croatia,HR,162.96,194.63,75.16,61.60,entsoe.eu
2024-05-26 00:00:00,Croatia,Croatia,HR,156.35,189.41,75.39,61.61,entsoe.eu
2024-05-27 00:00:00,Croatia,Croatia,HR,217.21,249.40,67.09,62.12,entsoe.eu
2024-05-28 00:00:00,Croatia,Croatia,HR,137.58,166.82,78.64,64.91,entsoe.eu
2024-05-29 00:00:00,Croatia,Croatia,HR,131.51,158.73,80.46,67.06,entsoe.eu
2024-05-30 00:00:00,Croatia,Croatia,HR,133.64,162.27,79.03,67.81,entsoe.eu
2024-05-31 00:00:00,Croatia,Croatia,HR,135.46,163.82,78.23,73.17,entsoe.eu
2024-06-01 00:00:00,Croatia,Croatia,HR,81.11,107.44,85.87,72.58,entsoe.eu
2024-06-02 00:00:00,Croatia,Croatia,HR,66.75,92.77,88.02,69.16,entsoe.eu
2024-06-03 00:00:00,Croatia,Croatia,HR,131.87,153.84,81.69,68.93,entsoe.eu
2024-06-04 00:00:00,Croatia,Croatia,HR,164.65,191.15,77.42,65.64,entsoe.eu
2024-06-05 00:00:00,Croatia,Croatia,HR,138.16,162.11,81.70,66.32,entsoe.eu
2024-06-06 00:00:00,Croatia,Croatia,HR,145.15,170.55,80.31,65.65,entsoe.eu
2024-06-07 00:00:00,Croatia,Croatia,HR,122.98,139.89,86.92,70.48,entsoe.eu
2024-06-08 00:00:00,Croatia,Croatia,HR,105.75,126.72,88.50,67.54,entsoe.eu
2024-06-09 00:00:00,Croatia,Croatia,HR,103.41,123.75,88.82,67.67,entsoe.eu
2024-06-10 00:00:00,Croatia,Croatia,HR,118.56,137.62,86.93,71.29,entsoe.eu
2024-06-11 00:00:00,Croatia,Croatia,HR,140.27,162.36,83.32,64.60,entsoe.eu
2024-06-12 00:00:00,Croatia,Croatia,HR,130.57,154.28,83.41,67.49,entsoe.eu
2024-06-13 00:00:00,Croatia,Croatia,HR,135.92,158.65,82.74,67.44,entsoe.eu
2024-06-14 00:00:00,Croatia,Croatia,HR,123.07,145.55,83.69,67.83,entsoe.eu
2024-06-15 00:00:00,Croatia,Croatia,HR,115.83,142.04,84.00,62.50,entsoe.eu
2024-06-16 00:00:00,Croatia,Croatia,HR,119.01,145.70,83.54,62.69,entsoe.eu
2024-06-17 00:00:00,Croatia,Croatia,HR,154.15,178.42,79.81,62.22,entsoe.eu
2024-06-18 00:00:00,Croatia,Croatia,HR,164.45,189.35,78.19,62.35,entsoe.eu
2024-06-19 00:00:00,Croatia,Croatia,HR,161.39,186.39,78.82,63.19,entsoe.eu
2024-06-20 00:00:00,Croatia,Croatia,HR,174.33,210.13,73.48,58.10,entsoe.eu
2024-06-21 00:00:00,Croatia,Croatia,HR,180.87,213.25,73.51,56.54,Electricity Maps Estimation; entsoe.eu
2024-06-22 00:00:00,Croatia,Croatia,HR,151.66,183.02,78.42,57.15,Electricity Maps Estimation; entsoe.eu
2024-06-23 00:00:00,Croatia,Croatia,HR,122.04,150.40,81.93,62.23,entsoe.eu
2024-06-24 00:00:00,Croatia,Croatia,HR,124.73,149.78,82.50,68.11,entsoe.eu
2024-06-25 00:00:00,Croatia,Croatia,HR,146.00,175.58,77.89,63.24,entsoe.eu
2024-06-26 00:00:00,Croatia,Croatia,HR,175.55,207.36,73.72,56.88,entsoe.eu
2024-06-27 00:00:00,Croatia,Croatia,HR,169.70,201.12,74.43,57.24,entsoe.eu
2024-06-28 00:00:00,Croatia,Croatia,HR,144.27,167.24,81.40,64.67,entsoe.eu
2024-06-29 00:00:00,Croatia,Croatia,HR,124.71,148.28,83.69,63.76,entsoe.eu
2024-06-30 00:00:00,Croatia,Croatia,HR,131.33,157.97,82.49,60.59,entsoe.eu
2024-07-01 00:00:00,Croatia,Croatia,HR,149.37,173.22,80.88,61.49,entsoe.eu
2024-07-02 00:00:00,Croatia,Croatia,HR,115.72,137.26,84.96,69.79,entsoe.eu
2024-07-03 00:00:00,Croatia,Croatia,HR,139.02,164.52,80.79,64.26,entsoe.eu
2024-07-04 00:00:00,Croatia,Croatia,HR,145.71,176.18,77.71,59.34,entsoe.eu
2024-07-05 00:00:00,Croatia,Croatia,HR,163.73,196.43,74.92,53.86,entsoe.eu
2024-07-06 00:00:00,Croatia,Croatia,HR,151.79,184.55,76.24,51.47,entsoe.eu
2024-07-07 00:00:00,Croatia,Croatia,HR,171.42,205.69,73.96,51.81,entsoe.eu
2024-07-08 00:00:00,Croatia,Croatia,HR,213.01,247.14,69.75,52.51,entsoe.eu
2024-07-09 00:00:00,Croatia,Croatia,HR,179.02,207.75,73.71,56.80,Electricity Maps Estimation; entsoe.eu
2024-07-10 00:00:00,Croatia,Croatia,HR,201.76,234.20,71.09,52.79,Electricity Maps Estimation
2024-07-11 00:00:00,Croatia,Croatia,HR,215.43,250.59,69.22,49.93,Electricity Maps Estimation; entsoe.eu
2024-07-12 00:00:00,Croatia,Croatia,HR,206.62,240.63,70.78,51.53,entsoe.eu
2024-07-13 00:00:00,Croatia,Croatia,HR,185.23,218.16,74.03,51.65,entsoe.eu
2024-07-14 00:00:00,Croatia,Croatia,HR,185.67,218.99,74.03,50.86,entsoe.eu
2024-07-15 00:00:00,Croatia,Croatia,HR,209.42,243.06,71.09,52.15,entsoe.eu
2024-07-16 00:00:00,Croatia,Croatia,HR,211.82,245.46,70.74,51.82,entsoe.eu
2024-07-17 00:00:00,Croatia,Croatia,HR,208.47,241.09,71.64,53.43,entsoe.eu
