Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-10-20 00:00:00,Great Britain,Great Britain,GB,63.60,100.07,83.78,70.49, nationalgrideso.com; elexon.co.uk
2024-10-21 00:00:00,Great Britain,Great Britain,GB,98.82,154.12,74.37,61.53, nationalgrideso.com; elexon.co.uk
2024-10-22 00:00:00,Great Britain,Great Britain,GB,130.93,198.86,66.38,52.04, nationalgrideso.com; elexon.co.uk
2024-10-23 00:00:00,Great Britain,Great Britain,GB,140.96,211.72,63.46,48.92, nationalgrideso.com; elexon.co.uk
2024-10-24 00:00:00,Great Britain,Great Britain,GB,96.14,152.06,75.54,61.58, nationalgrideso.com; elexon.co.uk
2024-10-25 00:00:00,Great Britain,Great Britain,GB,175.74,257.65,54.44,36.10, nationalgrideso.com; elexon.co.uk
2024-10-26 00:00:00,Great Britain,Great Britain,GB,119.51,182.49,69.35,50.06, nationalgrideso.com; elexon.co.uk
2024-10-27 00:00:00,Great Britain,Great Britain,GB,78.28,132.05,79.97,60.72, nationalgrideso.com; elexon.co.uk
2024-10-28 00:00:00,Great Britain,Great Britain,GB,136.80,202.78,64.26,47.44, nationalgrideso.com; elexon.co.uk; Electricity Maps Estimation
2024-10-29 00:00:00,Great Britain,Great Britain,GB,184.26,267.93,51.59,34.51, nationalgrideso.com; elexon.co.uk
2024-10-30 00:00:00,Great Britain,Great Britain,GB,192.26,278.77,49.66,32.11, nationalgrideso.com; elexon.co.uk
2024-10-31 00:00:00,Great Britain,Great Britain,GB,123.73,189.92,67.68,51.10, nationalgrideso.com; elexon.co.uk
2024-11-01 00:00:00,Great Britain,Great Britain,GB,163.31,237.55,57.32,38.46, nationalgrideso.com; elexon.co.uk
2024-11-02 00:00:00,Great Britain,Great Britain,GB,166.91,242.48,56.39,35.71, nationalgrideso.com; elexon.co.uk
2024-11-03 00:00:00,Great Britain,Great Britain,GB,189.26,270.94,50.59,28.39, nationalgrideso.com; elexon.co.uk
2024-11-04 00:00:00,Great Britain,Great Britain,GB,220.93,312.91,41.64,23.54, nationalgrideso.com; elexon.co.uk
2024-11-05 00:00:00,Great Britain,Great Britain,GB,233.64,329.76,38.03,20.65, nationalgrideso.com; elexon.co.uk
2024-11-06 00:00:00,Great Britain,Great Britain,GB,216.28,308.63,42.54,25.91, nationalgrideso.com; elexon.co.uk
2024-11-07 00:00:00,Great Britain,Great Britain,GB,177.64,258.08,53.10,37.17, nationalgrideso.com; elexon.co.uk
2024-11-08 00:00:00,Great Britain,Great Britain,GB,199.18,285.23,47.54,29.66, nationalgrideso.com; elexon.co.uk
2024-11-09 00:00:00,Great Britain,Great Britain,GB,204.04,292.46,46.28,25.33, nationalgrideso.com; elexon.co.uk
2024-11-10 00:00:00,Great Britain,Great Britain,GB,158.80,235.36,58.10,37.47, nationalgrideso.com; elexon.co.uk
2024-11-11 00:00:00,Great Britain,Great Britain,GB,133.68,197.51,64.87,46.91, nationalgrideso.com; elexon.co.uk
2024-11-12 00:00:00,Great Britain,Great Britain,GB,160.66,234.55,57.60,40.44, nationalgrideso.com; elexon.co.uk
2024-11-13 00:00:00,Great Britain,Great Britain,GB,188.72,272.98,50.27,34.80, nationalgrideso.com; elexon.co.uk
2024-11-14 00:00:00,Great Britain,Great Britain,GB,177.97,260.05,53.19,36.56, nationalgrideso.com; elexon.co.uk
2024-11-15 00:00:00,Great Britain,Great Britain,GB,153.71,226.28,59.50,45.51, nationalgrideso.com; elexon.co.uk
2024-11-16 00:00:00,Great Britain,Great Britain,GB,80.31,128.54,79.68,62.05, nationalgrideso.com; elexon.co.uk
2024-11-17 00:00:00,Great Britain,Great Britain,GB,84.42,137.17,78.53,59.44, nationalgrideso.com; elexon.co.uk
2024-11-18 00:00:00,Great Britain,Great Britain,GB,173.59,253.14,54.53,36.89, nationalgrideso.com; elexon.co.uk
2024-11-19 00:00:00,Great Britain,Great Britain,GB,127.51,192.50,66.70,50.80, nationalgrideso.com; elexon.co.uk
2024-11-20 00:00:00,Great Britain,Great Britain,GB,115.90,173.03,69.87,55.96, nationalgrideso.com; elexon.co.uk
2024-11-21 00:00:00,Great Britain,Great Britain,GB,148.15,217.58,61.04,48.13, nationalgrideso.com; elexon.co.uk
2024-11-22 00:00:00,Great Britain,Great Britain,GB,136.64,206.04,64.35,50.85, nationalgrideso.com; elexon.co.uk
2024-11-23 00:00:00,Great Britain,Great Britain,GB,66.32,111.22,83.24,68.57, nationalgrideso.com; elexon.co.uk
2024-11-24 00:00:00,Great Britain,Great Britain,GB,53.87,88.38,86.38,73.37, nationalgrideso.com; elexon.co.uk
2024-11-25 00:00:00,Great Britain,Great Britain,GB,72.83,119.99,81.18,70.90, nationalgrideso.com; elexon.co.uk
2024-11-26 00:00:00,Great Britain,Great Britain,GB,169.35,246.61,55.83,43.95, nationalgrideso.com; elexon.co.uk
2024-11-27 00:00:00,Great Britain,Great Britain,GB,178.82,258.00,52.95,41.05, nationalgrideso.com; elexon.co.uk
2024-11-28 00:00:00,Great Britain,Great Britain,GB,184.86,263.62,51.42,40.27, nationalgrideso.com; elexon.co.uk
2024-11-29 00:00:00,Great Britain,Great Britain,GB,108.92,165.77,71.36,62.25, nationalgrideso.com; elexon.co.uk
2024-11-30 00:00:00,Great Britain,Great Britain,GB,94.00,144.95,75.81,65.38, nationalgrideso.com; elexon.co.uk
2024-12-01 00:00:00,Great Britain,Great Britain,GB,85.06,128.40,78.35,66.15, nationalgrideso.com; elexon.co.uk
2024-12-02 00:00:00,Great Britain,Great Britain,GB,123.70,184.84,67.83,56.39, nationalgrideso.com; elexon.co.uk
2024-12-03 00:00:00,Great Britain,Great Britain,GB,194.22,276.93,49.12,37.37, nationalgrideso.com; elexon.co.uk
2024-12-04 00:00:00,Great Britain,Great Britain,GB,187.13,265.77,50.87,41.57, nationalgrideso.com; elexon.co.uk
2024-12-05 00:00:00,Great Britain,Great Britain,GB,80.90,128.15,79.49,68.79, nationalgrideso.com; elexon.co.uk
2024-12-06 00:00:00,Great Britain,Great Britain,GB,107.96,163.76,72.09,59.94, nationalgrideso.com; elexon.co.uk
2024-12-07 00:00:00,Great Britain,Great Britain,GB,63.73,104.27,83.71,69.33, nationalgrideso.com; elexon.co.uk
2024-12-08 00:00:00,Great Britain,Great Britain,GB,56.36,95.04,85.58,71.42, nationalgrideso.com; elexon.co.uk
2024-12-09 00:00:00,Great Britain,Great Britain,GB,121.68,181.76,68.23,54.01, nationalgrideso.com; elexon.co.uk
2024-12-10 00:00:00,Great Britain,Great Britain,GB,181.68,259.48,52.06,39.47, nationalgrideso.com; elexon.co.uk
2024-12-11 00:00:00,Great Britain,Great Britain,GB,244.80,339.69,35.37,22.94, nationalgrideso.com; elexon.co.uk
2024-12-12 00:00:00,Great Britain,Great Britain,GB,258.89,357.77,31.78,18.66, nationalgrideso.com; elexon.co.uk
2024-12-13 00:00:00,Great Britain,Great Britain,GB,252.79,350.46,33.14,20.82, nationalgrideso.com; elexon.co.uk
2024-12-14 00:00:00,Great Britain,Great Britain,GB,120.39,181.77,68.16,54.47, nationalgrideso.com; elexon.co.uk
2024-12-15 00:00:00,Great Britain,Great Britain,GB,50.62,87.00,87.10,73.12, nationalgrideso.com; elexon.co.uk
2024-12-16 00:00:00,Great Britain,Great Britain,GB,72.11,115.58,81.24,68.15, nationalgrideso.com; elexon.co.uk
2024-12-17 00:00:00,Great Britain,Great Britain,GB,103.04,157.04,72.94,60.32, nationalgrideso.com; elexon.co.uk
2024-12-18 00:00:00,Great Britain,Great Britain,GB,68.81,111.57,82.27,66.95, nationalgrideso.com; elexon.co.uk
2024-12-19 00:00:00,Great Britain,Great Britain,GB,55.77,93.91,85.84,69.19, nationalgrideso.com; elexon.co.uk
2024-12-20 00:00:00,Great Britain,Great Britain,GB,61.31,101.39,84.39,67.38, nationalgrideso.com; elexon.co.uk
2024-12-21 00:00:00,Great Britain,Great Britain,GB,49.31,80.55,87.45,72.98, nationalgrideso.com; elexon.co.uk
2024-12-22 00:00:00,Great Britain,Great Britain,GB,42.18,71.77,89.34,74.67, nationalgrideso.com; elexon.co.uk
2024-12-23 00:00:00,Great Britain,Great Britain,GB,92.82,142.59,75.72,57.66, nationalgrideso.com; elexon.co.uk
2024-12-24 00:00:00,Great Britain,Great Britain,GB,71.81,119.05,81.47,64.28, nationalgrideso.com; elexon.co.uk
2024-12-25 00:00:00,Great Britain,Great Britain,GB,83.33,135.39,78.54,57.95, nationalgrideso.com; elexon.co.uk
2024-12-26 00:00:00,Great Britain,Great Britain,GB,144.37,215.13,62.21,36.83, nationalgrideso.com; elexon.co.uk
2024-12-27 00:00:00,Great Britain,Great Britain,GB,191.67,274.65,49.23,28.36, nationalgrideso.com; elexon.co.uk
2024-12-28 00:00:00,Great Britain,Great Britain,GB,157.26,230.60,58.30,39.59, nationalgrideso.com; elexon.co.uk
2024-12-29 00:00:00,Great Britain,Great Britain,GB,77.79,124.58,79.81,64.18, nationalgrideso.com; elexon.co.uk
2024-12-30 00:00:00,Great Britain,Great Britain,GB,57.73,97.56,85.31,71.02, nationalgrideso.com; elexon.co.uk
2024-12-31 00:00:00,Great Britain,Great Britain,GB,51.04,84.41,86.99,73.02, nationalgrideso.com; elexon.co.uk
