Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-04-05 00:00:00,North Macedonia,North Macedonia,MK,511.19,556.98,33.04,21.40,entsoe.eu
2024-04-06 00:00:00,North Macedonia,North Macedonia,MK,490.76,535.65,35.48,19.98,entsoe.eu
2024-04-07 00:00:00,North Macedonia,North Macedonia,MK,424.69,468.96,42.59,30.06,entsoe.eu
2024-04-08 00:00:00,North Macedonia,North Macedonia,MK,395.76,439.23,46.34,38.22,entsoe.eu
2024-04-09 00:00:00,North Macedonia,North Macedonia,MK,448.55,492.50,40.84,27.18,entsoe.eu
2024-04-10 00:00:00,North Macedonia,North Macedonia,MK,446.46,489.23,41.53,26.87,entsoe.eu
2024-04-11 00:00:00,North Macedonia,North Macedonia,MK,384.13,427.90,47.81,33.68,entsoe.eu
2024-04-12 00:00:00,North Macedonia,North Macedonia,MK,406.94,450.23,45.15,31.69,entsoe.eu
2024-04-13 00:00:00,North Macedonia,North Macedonia,MK,511.64,557.19,32.83,20.77,entsoe.eu
2024-04-14 00:00:00,North Macedonia,North Macedonia,MK,440.71,481.92,42.21,24.11,entsoe.eu
2024-04-15 00:00:00,North Macedonia,North Macedonia,MK,403.97,443.61,47.37,29.81,entsoe.eu
2024-04-16 00:00:00,North Macedonia,North Macedonia,MK,397.92,448.57,41.47,28.14,entsoe.eu
2024-04-17 00:00:00,North Macedonia,North Macedonia,MK,355.01,410.07,42.73,36.42,entsoe.eu
2024-04-18 00:00:00,North Macedonia,North Macedonia,MK,379.26,435.33,39.79,34.13,entsoe.eu
2024-04-19 00:00:00,North Macedonia,North Macedonia,MK,437.16,485.95,38.71,28.05,entsoe.eu
2024-04-20 00:00:00,North Macedonia,North Macedonia,MK,384.82,429.92,46.14,33.16,entsoe.eu
2024-04-21 00:00:00,North Macedonia,North Macedonia,MK,409.93,460.24,40.12,30.62,entsoe.eu
2024-04-22 00:00:00,North Macedonia,North Macedonia,MK,430.21,494.15,30.73,24.84,entsoe.eu
2024-04-23 00:00:00,North Macedonia,North Macedonia,MK,417.56,471.07,38.70,35.71,entsoe.eu
2024-04-24 00:00:00,North Macedonia,North Macedonia,MK,474.75,528.29,34.07,28.54,entsoe.eu
2024-04-25 00:00:00,North Macedonia,North Macedonia,MK,406.75,460.89,39.93,38.96,entsoe.eu
2024-04-26 00:00:00,North Macedonia,North Macedonia,MK,456.89,501.57,40.35,30.39,entsoe.eu
2024-04-27 00:00:00,North Macedonia,North Macedonia,MK,462.30,504.94,40.17,27.22,entsoe.eu
2024-04-28 00:00:00,North Macedonia,North Macedonia,MK,425.20,467.01,44.72,28.78,entsoe.eu
2024-04-29 00:00:00,North Macedonia,North Macedonia,MK,371.48,424.15,43.52,36.64,entsoe.eu
2024-04-30 00:00:00,North Macedonia,North Macedonia,MK,398.80,450.06,41.31,32.96,entsoe.eu
2024-05-01 00:00:00,North Macedonia,North Macedonia,MK,529.04,575.37,31.15,19.15,entsoe.eu
2024-05-02 00:00:00,North Macedonia,North Macedonia,MK,488.15,532.92,35.44,30.22,entsoe.eu; Electricity Maps Estimation
2024-05-03 00:00:00,North Macedonia,North Macedonia,MK,334.62,380.21,52.07,51.77,entsoe.eu; Electricity Maps Estimation
2024-05-04 00:00:00,North Macedonia,North Macedonia,MK,377.24,418.82,48.55,43.25,entsoe.eu
2024-05-05 00:00:00,North Macedonia,North Macedonia,MK,467.26,512.74,37.80,35.11,entsoe.eu
